bedrooms,bathrooms,price,host_listings_count,availability_30,review_scores_rating,review_scores_location,calculated_host_listings_count_private_rooms,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_is_superhost_t
2.0,1.5,140.0,1,30,1.0,1.0,0,False,False,False,False
1.0,1.0,180.0,1,20,4.98,4.9,0,False,False,False,True
1.0,1.5,55.0,7,6,4.88,5.0,4,False,True,False,True
3.0,2.0,470.0,1,1,4.96,4.96,0,False,False,False,False
3.0,1.0,165.0,9,0,4.25,4.5,0,False,False,False,True
2.0,1.0,180.0,1,0,4.43,4.57,0,False,False,False,False
0.0,1.0,91.0,4,0,4.94,4.89,0,False,False,False,False
0.0,1.0,236.0,101,7,4.9,4.79,0,False,False,False,True
2.0,2.0,195.0,1,30,5.0,5.0,0,False,False,False,True
1.0,1.0,164.0,1,2,4.97,4.97,0,False,False,False,True
2.0,1.0,162.0,1,1,4.93,4.64,0,False,False,False,True
1.0,1.0,101.0,1,6,4.87,4.9,0,False,False,False,True
1.0,1.0,119.0,26,0,4.79,5.0,0,False,False,False,True
2.0,1.0,181.0,2,0,5.0,4.5,0,False,False,False,True
1.0,1.0,93.0,4,0,4.94,4.75,0,False,False,False,False
2.0,1.0,133.0,18,0,4.57,4.86,0,False,False,False,False
3.0,1.5,213.0,1,1,4.87,4.69,0,False,False,False,True
1.0,1.0,119.0,15,18,4.45,3.76,12,False,True,False,False
1.0,1.0,80.0,5,13,4.98,4.93,5,False,True,False,True
2.0,1.0,164.0,18,0,4.5,4.5,0,False,False,False,False
2.0,2.0,165.0,3,0,4.5,5.0,0,False,False,False,False
1.0,1.5,210.0,1,0,5.0,5.0,0,False,False,False,False
3.0,1.0,185.0,2,30,4.45,4.91,0,False,False,False,False
1.0,1.0,90.0,3,0,5.0,5.0,3,False,True,False,False
1.0,1.0,110.0,3,15,4.83,4.79,3,False,True,False,True
1.0,1.0,102.0,3,25,4.79,4.79,3,False,True,False,True
2.0,1.0,550.0,1,5,4.89,5.0,0,False,False,False,False
2.0,2.0,332.0,1,0,5.0,5.0,0,False,False,False,False
1.0,1.0,100.0,1,20,4.64,5.0,0,False,False,False,False
1.0,1.0,101.0,6,6,4.92,4.85,5,False,True,False,True
0.0,1.0,132.0,1,0,4.94,4.94,0,False,False,False,True
1.0,1.5,40.0,4,0,4.29,4.54,4,False,True,False,False
1.0,1.5,43.0,4,0,4.46,4.65,4,False,True,False,False
1.0,1.0,74.0,8,3,4.61,4.76,3,False,True,False,False
1.0,1.0,79.0,1,4,4.96,4.81,1,False,True,False,True
1.0,1.0,215.0,1,0,5.0,4.83,0,False,False,False,False
2.0,1.0,356.0,1,12,4.97,4.96,0,False,False,False,True
2.0,1.0,138.0,1,0,4.68,4.89,0,False,False,False,True
3.0,3.0,496.0,6,21,4.92,4.34,0,False,False,False,True
0.0,1.0,99.0,1,0,5.0,5.0,0,False,False,False,False
2.0,1.0,303.0,1,11,4.94,4.9,0,False,False,False,True
1.0,1.0,200.0,2,26,4.87,4.96,0,False,False,False,True
2.0,1.0,208.0,1,0,5.0,5.0,0,False,False,False,True
1.0,1.0,173.0,1,1,4.92,4.94,0,False,False,False,True
2.0,1.0,100.0,2,0,4.32,4.32,0,False,False,False,False
0.0,1.0,95.0,20,0,4.33,5.0,0,False,False,False,False
3.0,2.0,500.0,1,1,5.0,4.93,0,False,False,False,True
1.0,1.0,65.0,8,14,4.77,4.67,3,False,True,False,False
1.0,1.0,216.0,4,12,4.94,4.94,0,False,False,False,True
3.0,1.0,170.0,1,0,5.0,5.0,0,False,False,False,False
2.0,1.0,130.0,3,7,5.0,5.0,0,False,False,False,False
1.0,1.0,135.0,2,0,5.0,5.0,0,False,False,False,True
2.0,1.0,150.0,2,3,5.0,5.0,0,False,False,False,False
1.0,1.0,86.0,3,0,4.2,4.4,3,False,True,False,False
1.0,1.0,90.0,3,0,5.0,4.88,3,False,True,False,False
1.0,1.0,135.0,256,0,5.0,5.0,0,False,False,False,False
1.0,1.0,75.0,31,0,5.0,4.93,22,False,True,False,True
1.0,1.0,77.0,31,0,4.93,4.71,22,False,True,False,True
1.0,1.0,251.0,1,3,4.96,4.91,0,False,False,False,True
1.0,1.0,144.0,1,15,4.87,4.95,0,False,False,False,True
2.0,1.0,274.0,2,0,4.89,5.0,0,False,False,False,True
1.0,1.0,105.0,3,27,4.78,4.78,3,False,True,False,True
3.0,2.5,366.0,2,18,4.83,4.63,1,False,False,False,True
2.0,1.5,109.0,3,0,4.33,2.67,2,False,False,False,False
1.0,1.0,295.0,256,15,4.25,5.0,0,False,False,False,False
2.0,1.0,302.0,1,3,4.9,4.88,0,False,False,False,True
1.0,1.0,323.0,1,14,4.96,4.98,0,False,False,False,True
2.0,2.0,305.0,2,0,5.0,5.0,0,False,False,False,False
2.0,1.0,149.0,26,0,4.96,5.0,0,False,False,False,True
1.0,1.0,285.0,256,0,4.8,4.6,0,False,False,False,False
1.0,1.0,281.0,2,11,4.83,4.75,0,False,False,False,True
2.0,1.0,150.0,1,9,5.0,4.91,1,False,True,False,True
2.0,1.5,134.0,18,0,5.0,5.0,0,False,False,False,False
2.0,1.0,179.0,1,1,4.88,4.25,0,False,False,False,True
1.0,1.0,96.0,1,5,4.86,4.92,1,False,True,False,False
1.0,1.0,140.0,3,0,5.0,4.83,0,False,False,False,True
4.0,2.5,419.0,6,0,5.0,5.0,0,False,False,False,True
2.0,2.0,179.0,20,0,4.7,4.9,0,False,False,False,True
1.0,1.0,215.0,256,0,4.5,4.0,0,False,False,False,False
3.0,3.0,671.0,2,0,4.88,4.94,0,False,False,False,False
0.0,0.0,50.0,11,0,4.71,4.94,6,False,False,False,False
1.0,1.0,110.0,1,0,5.0,4.86,0,False,False,False,False
1.0,1.0,170.0,1,9,5.0,4.92,0,False,False,False,True
3.0,1.5,446.0,2,0,4.96,4.89,0,False,False,False,True
1.0,2.0,70.0,34,0,5.0,5.0,17,False,True,False,False
1.0,1.0,100.0,1,0,5.0,5.0,0,False,False,False,False
0.0,1.0,225.0,1,0,4.97,4.97,0,False,False,False,True
1.0,1.0,218.0,3,5,4.97,4.99,0,False,False,False,True
2.0,1.0,127.0,4,0,5.0,5.0,0,False,False,False,True
3.0,1.0,165.0,7,2,5.0,5.0,0,False,False,False,False
1.0,1.0,106.0,18,0,4.36,4.73,0,False,False,False,False
3.0,1.0,319.0,1,4,4.92,4.92,0,False,False,False,True
3.0,1.5,171.0,6,0,5.0,5.0,0,False,False,False,True
3.0,2.5,520.0,2,10,4.88,4.94,0,False,False,False,True
1.0,1.0,145.0,3,8,4.92,4.93,0,False,False,False,True
1.0,1.0,124.0,2,0,4.83,4.89,0,False,False,False,True
1.0,1.0,238.0,1,4,5.0,4.95,0,False,False,False,False
0.0,1.0,133.0,766,21,4.71,4.86,7,False,False,False,True
1.0,2.0,66.0,34,0,5.0,5.0,17,False,True,False,False
2.0,2.0,310.0,6,6,4.0,4.43,0,False,False,False,False
2.0,2.0,200.0,2,13,4.91,4.91,1,False,False,False,False
1.0,1.0,68.0,26,0,4.89,4.89,25,False,True,False,True
1.0,1.0,54.0,16,8,4.67,5.0,7,False,True,False,False
2.0,1.0,298.0,766,2,4.83,4.92,7,False,False,False,True
2.0,1.0,180.0,1,7,4.94,4.9,0,False,False,False,True
2.0,2.0,259.0,1,0,4.86,5.0,0,False,False,False,True
2.0,2.0,174.0,3,4,4.69,4.69,1,False,False,False,False
3.0,4.0,525.0,1,0,5.0,4.88,0,False,False,False,False
2.0,1.0,126.0,18,0,4.75,4.88,0,False,False,False,False
1.0,1.0,225.0,1,0,5.0,4.5,0,False,False,False,False
2.0,2.0,581.0,2,3,4.97,5.0,0,False,False,False,True
2.0,1.0,180.0,8,0,5.0,5.0,3,False,False,False,False
2.0,1.0,173.0,1,2,4.76,4.86,0,False,False,False,True
0.0,0.0,80.0,1,0,4.5,4.88,0,False,False,False,False
1.0,1.0,68.0,26,0,4.88,4.88,25,False,True,False,True
1.0,1.0,59.0,26,0,4.89,5.0,25,False,True,False,True
1.0,1.0,59.0,26,3,4.43,4.71,25,False,True,False,True
1.0,1.0,56.0,26,0,4.86,5.0,25,False,True,False,True
2.0,2.0,209.0,1,4,4.86,4.91,0,False,False,False,True
1.0,1.0,298.0,4887,0,4.67,3.33,0,False,False,False,False
0.0,1.0,106.0,5,0,4.4,5.0,0,False,False,False,False
2.0,1.0,170.0,1,0,5.0,5.0,0,False,False,False,False
1.0,1.0,332.0,6,0,5.0,4.78,1,False,True,False,False
1.0,1.0,189.0,2,0,5.0,4.95,0,False,False,False,True
1.0,1.0,108.0,1,7,4.64,4.75,0,False,False,False,False
2.0,2.0,517.0,1,24,5.0,5.0,0,False,False,False,False
1.0,2.0,73.0,34,0,4.6,5.0,17,False,True,False,False
2.0,1.0,111.0,1,11,4.88,5.0,0,False,False,False,False
1.0,2.0,90.0,34,0,5.0,5.0,17,False,True,False,False
1.0,1.0,229.0,2,0,4.65,4.17,1,False,True,False,True
1.0,1.5,160.0,3,3,4.86,3.79,0,False,False,False,True
2.0,1.0,174.0,3,0,4.67,4.83,0,False,False,False,True
1.0,1.0,226.0,1,18,4.96,4.96,0,False,False,False,False
1.0,1.0,110.0,1,0,5.0,3.73,0,False,False,False,False
1.0,2.0,74.0,34,0,4.33,5.0,17,False,True,False,False
1.0,1.0,80.0,2,16,5.0,5.0,1,False,True,False,False
2.0,1.0,157.0,2,2,5.0,5.0,0,False,False,False,True
4.0,2.0,509.0,1,18,4.86,4.86,0,False,False,False,False
1.0,1.0,145.0,1,0,5.0,5.0,1,False,True,False,False
2.0,2.0,165.0,256,0,5.0,5.0,0,False,False,False,False
1.0,1.0,176.0,2,0,5.0,5.0,0,False,False,False,True
3.0,3.0,375.0,2,12,5.0,4.78,0,False,False,False,True
0.0,1.0,353.0,84,9,4.85,4.89,10,False,False,False,True
0.0,1.0,95.0,143,0,4.97,4.94,0,False,False,False,True
1.0,1.0,64.0,7,7,4.71,4.57,7,False,True,False,False
2.0,2.0,264.0,766,2,5.0,5.0,7,False,False,False,True
1.0,1.0,131.0,3,0,4.75,5.0,0,False,False,False,True
0.0,1.0,353.0,84,14,4.92,4.77,10,False,True,False,True
2.0,1.0,270.0,1,0,4.8,4.8,0,False,False,False,False
1.0,1.0,57.0,26,0,4.88,4.94,25,False,True,False,True
3.0,1.0,160.0,9,0,4.86,4.71,0,False,False,False,True
2.0,1.0,196.0,2,0,5.0,5.0,0,False,False,False,True
0.0,1.0,124.0,57,0,5.0,5.0,10,False,False,False,True
1.0,1.0,237.0,1,6,4.98,4.98,0,False,False,False,True
3.0,2.5,780.0,1,12,4.94,4.98,0,False,False,False,True
1.0,1.0,250.0,47,30,5.0,5.0,0,False,False,False,False
1.0,1.0,125.0,5,0,5.0,5.0,0,False,False,False,False
1.0,1.0,99.0,4,0,4.75,4.83,4,False,True,False,True
1.0,1.0,91.0,4,3,4.83,4.86,4,False,True,False,True
1.0,1.0,94.0,4,11,4.81,4.86,4,False,True,False,True
3.0,1.0,120.0,3,0,4.43,4.14,0,False,False,False,False
2.0,1.5,153.0,3,5,4.89,4.76,0,False,False,False,True
0.0,1.0,94.0,1,2,4.85,5.0,0,False,False,False,True
2.0,1.0,406.0,3,5,4.98,4.91,0,False,False,False,True
4.0,3.0,252.0,3,9,4.86,4.9,1,False,False,False,True
1.0,1.0,254.0,3,28,4.97,5.0,1,False,True,False,True
1.0,1.0,179.0,1,5,4.97,4.95,0,False,False,False,True
0.0,1.0,150.0,38,14,4.93,4.94,1,False,False,False,True
1.0,1.0,51.0,12,0,5.0,4.67,12,False,True,False,True
1.0,1.0,85.0,9,0,5.0,5.0,5,False,True,False,True
1.0,1.0,129.0,1,6,4.96,4.94,0,False,False,False,True
1.0,1.0,98.0,4,0,4.77,4.85,4,False,True,False,True
1.0,1.0,58.0,12,0,5.0,4.78,12,False,True,False,True
2.0,1.5,178.0,5,0,4.25,4.75,0,False,False,False,False
4.0,2.0,260.0,1,0,5.0,4.75,0,False,False,False,False
4.0,3.0,849.0,2,30,5.0,5.0,0,False,False,False,True
0.0,1.0,105.0,5,0,4.46,4.62,0,False,False,False,False
2.0,1.0,344.0,2,15,4.98,4.98,0,False,False,False,True
1.0,1.0,86.0,6,0,4.91,4.82,0,False,False,False,True
3.0,1.5,469.0,1,0,5.0,4.95,0,False,False,False,True
3.0,1.0,700.0,1,30,5.0,5.0,0,False,False,False,False
0.0,1.0,150.0,19,0,5.0,5.0,3,False,False,False,False
1.0,2.0,106.0,2,6,4.97,4.99,1,False,True,False,True
1.0,1.0,100.0,26,0,4.95,4.95,25,False,False,False,True
1.0,1.0,150.0,1,27,4.48,4.86,0,False,False,False,False
1.0,1.0,55.0,16,9,5.0,5.0,7,False,True,False,False
2.0,2.0,141.0,1,0,5.0,5.0,0,False,False,False,False
2.0,2.0,371.0,3,0,5.0,5.0,0,False,False,False,True
3.0,1.0,399.0,2,11,5.0,4.96,0,False,False,False,True
2.0,1.0,122.0,2,17,4.81,4.66,0,False,False,False,True
4.0,2.0,327.0,1,1,4.92,4.92,0,False,False,False,False
0.0,1.0,125.0,5,0,4.5,5.0,0,False,False,False,False
0.0,1.0,130.0,2,0,4.94,4.94,0,False,False,False,True
2.0,1.0,190.0,2,3,5.0,5.0,0,False,False,False,True
5.0,3.0,765.0,1,2,5.0,5.0,0,False,False,False,False
0.0,1.0,159.0,6,4,4.92,4.75,0,False,False,False,True
1.0,1.0,160.0,1,0,4.69,5.0,0,False,False,False,True
1.0,1.0,57.0,26,0,4.75,5.0,25,False,True,False,True
1.0,1.0,62.0,1,2,4.76,4.75,1,False,True,False,True
1.0,1.0,218.0,13,28,4.71,4.8,9,False,True,False,False
1.0,1.0,246.0,13,28,4.79,4.85,9,False,True,False,False
1.0,1.0,257.0,13,16,4.81,4.95,9,False,False,False,False
1.0,1.0,224.0,13,28,4.78,4.84,9,False,False,False,False
1.0,1.0,135.0,1,3,5.0,4.83,0,False,False,False,True
1.0,1.0,170.0,13,19,4.6,4.67,9,False,True,False,False
1.0,1.0,225.0,13,18,4.72,4.74,9,False,True,False,False
1.0,1.0,224.0,13,18,4.82,4.8,9,False,True,False,False
2.0,1.0,309.0,13,10,4.73,4.81,9,False,False,False,False
1.0,1.0,309.0,13,22,4.78,4.83,9,False,True,False,False
1.0,1.0,186.0,13,26,4.63,4.73,9,False,False,False,False
1.0,1.0,155.0,1,0,4.57,4.86,0,False,False,False,False
4.0,2.0,343.0,1,25,4.76,4.47,0,False,False,False,False
1.0,3.0,88.0,3,6,4.87,4.94,3,False,True,False,True
1.0,1.0,80.0,5,0,4.13,4.63,2,False,True,False,False
1.0,1.0,146.0,5,10,4.91,4.96,3,False,True,False,True
1.0,1.0,172.0,5,10,4.91,4.99,3,False,False,False,True
3.0,1.0,189.0,1,0,4.71,4.93,0,False,False,False,False
0.0,1.0,153.0,1,15,4.87,4.85,0,False,False,False,True
1.0,1.0,130.0,1,0,5.0,5.0,0,False,False,False,False
3.0,2.0,250.0,5,0,5.0,4.75,0,False,False,False,False
0.0,1.0,135.0,1,0,5.0,5.0,1,False,True,False,True
1.0,1.0,73.0,2,0,4.78,4.82,2,False,True,False,True
2.0,1.0,175.0,5,0,5.0,4.0,0,False,False,False,False
2.0,1.5,149.0,2,0,5.0,5.0,1,False,True,False,True
1.0,1.0,170.0,1,6,4.94,4.94,0,False,False,False,True
0.0,1.0,113.0,1,0,4.98,4.88,0,False,False,False,True
1.0,1.0,165.0,3,0,5.0,5.0,0,False,False,False,True
3.0,2.0,220.0,1,12,4.79,4.58,0,False,False,False,True
3.0,2.0,250.0,1,4,5.0,4.89,0,False,False,False,True
1.0,1.0,67.0,3,16,5.0,5.0,1,False,True,False,False
1.0,1.0,70.0,1,0,5.0,4.6,0,False,False,False,True
2.0,1.0,149.0,1,5,5.0,5.0,0,False,False,False,False
0.0,1.0,93.0,1,0,5.0,5.0,0,False,False,False,False
1.0,1.0,91.0,1,1,4.92,4.69,0,False,False,False,False
2.0,1.0,300.0,1,1,4.99,4.93,0,False,False,False,True
1.0,1.0,68.0,26,0,4.83,5.0,25,False,True,False,True
2.0,1.0,353.0,2,10,4.96,4.93,0,False,False,False,True
1.0,1.0,40.0,5,0,4.2,5.0,5,False,True,False,False
1.0,1.0,156.0,2,5,5.0,5.0,1,False,True,False,True
0.0,1.0,80.0,2,0,5.0,5.0,0,False,False,False,False
0.0,1.0,60.0,1,0,5.0,5.0,0,False,False,False,False
1.0,1.0,125.0,1,0,4.88,4.81,0,False,False,False,False
1.0,2.0,210.0,1,2,4.85,4.92,0,False,False,False,True
2.0,1.0,180.0,1,13,5.0,4.75,0,False,False,False,False
1.0,1.0,234.0,1,14,4.98,4.96,0,False,False,False,True
1.0,1.0,128.0,1,4,4.89,4.67,0,False,False,False,True
1.0,1.0,65.0,38,0,5.0,4.9,21,False,True,False,False
3.0,1.0,169.0,5,0,4.88,5.0,0,False,False,False,True
1.0,1.0,169.0,5,0,4.87,5.0,0,False,False,False,True
3.0,2.5,253.0,1,6,4.69,4.67,0,False,False,False,True
1.0,1.0,122.0,1,0,4.57,4.43,0,False,False,False,False
1.0,1.0,120.0,1,0,5.0,4.93,0,False,False,False,True
2.0,1.0,92.0,4,0,4.62,4.62,0,False,False,False,False
0.0,1.0,129.0,3,3,4.89,5.0,0,False,False,False,True
1.0,1.0,89.0,1,10,4.9,4.91,0,False,False,False,False
1.0,1.0,139.0,3,9,4.98,4.96,3,False,True,False,True
1.0,1.0,58.0,12,8,4.71,4.86,12,False,True,False,True
2.0,1.0,174.0,9,0,5.0,4.71,4,False,False,False,True
1.0,1.0,109.0,5,8,4.5,5.0,0,False,False,False,False
1.0,1.0,700.0,1,16,5.0,5.0,0,False,False,False,False
1.0,1.0,130.0,24,0,5.0,5.0,0,False,False,False,False
2.0,1.0,98.0,1,13,4.7,4.9,1,False,True,False,False
1.0,1.0,72.0,12,3,5.0,4.88,12,False,True,False,True
1.0,1.0,125.0,20,0,4.33,5.0,0,False,False,False,False
3.0,2.0,293.0,1,3,4.89,4.88,0,False,False,False,True
1.0,1.0,85.0,4,0,4.83,5.0,0,False,False,False,False
2.0,2.0,202.0,1,0,4.8,4.6,0,False,False,False,True
1.0,1.0,89.0,38,0,4.8,4.81,21,False,True,False,False
1.0,1.0,54.0,38,14,4.61,4.68,21,False,True,False,False
4.0,2.0,427.0,1,6,4.74,4.92,0,False,False,False,False
1.0,1.0,74.0,8,30,4.63,4.43,6,False,True,False,False
3.0,2.0,249.0,5,0,4.63,4.88,0,False,False,False,False
1.0,1.0,181.0,1,1,4.95,4.24,0,False,False,False,True
2.0,1.0,275.0,3,13,4.98,4.87,0,False,False,False,True
1.0,1.0,143.0,1,5,4.91,4.84,0,False,False,False,True
1.0,2.5,55.0,4,0,4.75,4.88,4,False,True,False,False
0.0,1.0,124.0,3,8,4.97,4.95,0,False,False,False,True
1.0,1.0,116.0,3,22,4.95,4.88,3,False,True,False,True
1.0,1.0,73.0,8,30,4.64,4.38,6,False,True,False,False
1.0,1.0,80.0,8,30,4.63,4.23,6,False,True,False,False
1.0,1.0,93.0,8,30,4.64,4.07,6,False,True,False,False
1.0,1.0,162.0,1,12,4.95,4.95,0,False,False,False,True
2.0,2.0,293.0,2,0,4.75,5.0,0,False,False,False,False
0.0,1.0,105.0,1,0,4.91,4.18,0,False,False,False,True
3.0,3.0,248.0,1,7,5.0,5.0,0,False,False,False,False
4.0,1.0,425.0,1,30,4.75,5.0,0,False,False,False,False
1.0,1.0,220.0,1,2,4.55,4.64,0,False,False,False,True
2.0,1.5,311.0,1,0,5.0,4.95,0,False,False,False,False
2.0,1.0,251.0,5,3,5.0,4.6,0,False,False,False,False
1.0,1.0,128.0,3,0,4.5,4.86,0,False,False,False,True
1.0,1.0,123.0,3,14,4.94,4.83,0,False,False,False,True
1.0,1.0,196.0,2,0,4.92,4.95,0,False,False,False,False
1.0,1.0,131.0,1,2,4.89,4.93,0,False,False,False,True
1.0,1.0,83.0,6,12,4.88,4.86,5,False,True,False,True
3.0,2.0,207.0,5,0,5.0,5.0,0,False,False,False,True
1.0,1.0,162.0,1,0,4.74,4.88,0,False,False,False,True
3.0,2.0,366.0,1,3,4.97,4.95,0,False,False,False,True
1.0,1.0,126.0,38,0,4.77,4.92,21,False,False,False,False
2.0,1.0,226.0,1,3,4.93,4.82,0,False,False,False,True
1.0,1.0,187.0,1,5,4.9,4.92,0,False,False,False,True
2.0,1.0,146.0,5,0,4.67,5.0,0,False,False,False,True
2.0,1.0,246.0,3,5,5.0,5.0,3,False,True,False,True
1.0,1.0,170.0,1,19,4.91,4.96,0,False,False,False,True
2.0,1.0,189.0,1,0,4.85,4.89,0,False,False,False,False
1.0,1.0,91.0,2,16,4.82,4.82,1,False,True,False,True
1.0,1.0,304.0,39,0,5.0,5.0,0,False,False,False,False
1.0,1.0,266.0,39,0,5.0,5.0,0,False,False,False,False
0.0,1.0,261.0,39,3,5.0,5.0,0,False,False,False,False
0.0,1.0,209.0,1,12,4.99,4.97,0,False,False,False,True
0.0,1.0,221.0,8,27,4.68,4.86,8,False,True,False,False
2.0,1.0,332.0,8,13,4.85,4.91,8,False,True,False,False
2.0,1.5,622.0,4,21,4.84,5.0,0,False,False,False,False
2.0,1.0,355.0,8,9,4.82,4.9,8,False,True,False,False
0.0,1.0,321.0,8,17,5.0,5.0,8,False,True,False,False
0.0,1.0,254.0,8,13,5.0,5.0,8,False,True,False,False
0.0,1.0,310.0,8,18,4.88,5.0,8,False,True,False,False
2.0,1.0,175.0,1,8,5.0,4.8,0,False,False,False,False
2.0,1.0,174.0,9,0,4.92,4.83,4,False,False,False,True
1.0,1.0,135.0,1,1,4.93,4.94,0,False,False,False,True
1.0,1.0,71.0,3,0,5.0,5.0,3,False,True,False,False
3.0,2.0,155.0,2,0,5.0,5.0,0,False,False,False,True
1.0,1.0,78.0,1,2,4.89,4.9,1,False,True,False,True
3.0,2.0,248.0,1,7,4.97,4.92,1,False,True,False,False
2.0,2.0,542.0,1,17,4.77,5.0,0,False,False,False,True
0.0,1.0,110.0,1,0,5.0,5.0,0,False,False,False,True
1.0,1.0,100.0,38,0,4.0,4.0,21,False,True,False,False
0.0,1.0,65.0,3,18,4.36,4.53,3,False,True,False,False
2.0,1.0,125.0,4,0,4.92,4.92,0,False,False,False,False
1.0,0.0,76.0,3,19,4.62,4.71,3,False,True,False,False
1.0,1.0,163.0,6,0,4.33,3.67,4,False,True,False,False
0.0,1.0,132.0,5,26,4.73,4.7,5,False,True,False,False
0.0,1.0,191.0,5,30,4.71,4.75,5,False,True,False,False
4.0,1.0,268.0,1,17,4.67,4.87,0,False,False,False,False
0.0,1.0,190.0,1,19,4.95,4.9,0,False,False,False,True
1.0,1.0,106.0,3,22,4.95,4.94,3,False,True,False,True
2.0,1.5,810.0,1,29,4.93,4.98,0,False,False,False,True
1.0,1.0,66.0,6,7,4.95,4.89,5,False,True,False,True
1.0,1.0,129.0,1,0,5.0,4.91,0,False,False,False,True
1.0,1.0,100.0,1,18,5.0,4.57,1,False,True,False,True
1.0,1.0,314.0,1,0,4.98,4.98,0,False,False,False,True
1.0,1.0,190.0,1,12,4.97,4.93,0,False,False,False,False
0.0,1.0,122.0,3,6,4.97,4.93,0,False,False,False,True
0.0,1.0,140.0,5,24,4.76,4.79,5,False,True,False,False
1.0,1.5,70.0,57,0,5.0,4.67,10,False,True,False,True
2.0,2.0,140.0,1,0,5.0,5.0,0,False,False,False,False
1.0,1.0,80.0,9,0,5.0,5.0,5,False,True,False,True
1.0,1.0,161.0,1,8,4.99,4.92,0,False,False,False,False
1.0,1.0,85.0,9,4,5.0,5.0,5,False,True,False,True
1.0,1.0,67.0,9,3,5.0,5.0,5,False,True,False,True
2.0,2.0,560.0,2,19,4.98,4.95,1,False,False,False,True
0.0,1.0,123.0,5,17,4.78,4.73,5,False,True,False,False
1.0,1.0,248.0,1,3,4.95,4.97,0,False,False,False,False
1.0,1.0,163.0,1,0,5.0,4.54,0,False,False,False,True
2.0,2.0,590.0,1,13,5.0,4.96,0,False,False,False,True
1.0,1.0,58.0,12,0,5.0,5.0,12,False,True,False,True
1.0,1.0,110.0,1,0,5.0,5.0,0,False,False,False,False
0.0,1.0,83.0,20,0,4.13,4.53,0,False,False,False,False
1.0,1.0,115.0,1,14,5.0,4.75,0,False,False,False,False
1.0,1.0,50.0,11,0,4.91,4.91,11,False,True,False,False
1.0,1.0,63.0,11,27,4.29,4.71,11,False,True,False,False
1.0,1.0,50.0,11,0,4.64,5.0,11,False,True,False,False
2.0,1.0,110.0,18,0,5.0,5.0,2,False,False,False,False
1.0,1.0,67.0,2,2,5.0,5.0,0,False,False,False,True
1.0,1.0,130.0,1,0,4.67,4.67,0,False,False,False,False
2.0,1.0,173.0,1,2,4.92,4.88,0,False,False,False,True
1.0,1.0,65.0,26,0,5.0,5.0,25,False,True,False,True
1.0,1.0,56.0,26,0,5.0,4.25,25,False,True,False,True
1.0,1.0,55.0,26,0,4.83,5.0,25,False,True,False,True
2.0,2.0,348.0,2,3,5.0,4.73,0,False,False,False,True
4.0,2.0,200.0,34,0,5.0,3.67,12,False,False,False,False
3.0,2.5,523.0,2,6,4.82,4.78,0,False,False,False,True
1.0,1.0,96.0,3,10,4.96,4.59,3,False,True,False,True
3.0,1.0,215.0,2,1,4.86,4.86,0,False,False,False,True
1.0,1.0,55.0,4,0,5.0,5.0,4,False,True,False,True
2.0,1.0,124.0,2,18,4.87,4.7,0,False,False,False,True
1.0,1.0,110.0,18,0,3.0,4.0,2,False,False,False,False
0.0,1.0,132.0,5,4,4.6,4.64,5,False,True,False,False
2.0,1.0,231.0,1,6,4.95,4.95,0,False,False,False,True
1.0,1.0,162.0,30,0,4.55,5.0,0,False,False,False,False
1.0,1.0,246.0,1,0,4.99,4.96,0,False,False,False,True
1.0,1.0,85.0,3,15,4.75,4.25,0,False,False,False,False
2.0,1.0,317.0,1,16,4.83,4.96,0,False,False,False,False
1.0,1.0,113.0,1,18,4.62,4.83,0,False,False,False,True
3.0,3.5,599.0,10,6,5.0,4.85,4,False,False,False,True
1.0,1.0,55.0,8,0,4.78,4.89,6,False,True,False,False
1.0,1.0,151.0,10,7,4.96,4.81,4,False,True,False,True
1.0,1.0,283.0,4887,0,5.0,5.0,0,False,False,False,False
2.0,1.0,143.0,6,6,4.75,5.0,0,False,False,False,True
0.0,1.0,95.0,2,7,4.88,4.87,0,False,False,False,True
1.0,1.0,104.0,1,0,4.9,4.65,0,False,False,False,True
1.0,1.0,68.0,3,2,4.9,4.89,3,False,True,False,True
1.0,1.0,100.0,3,6,4.94,4.9,3,False,True,False,True
1.0,1.0,125.0,19,12,4.77,5.0,3,False,False,False,True
1.0,1.0,54.0,11,6,4.55,4.82,11,False,True,False,False
1.0,1.0,46.0,11,0,5.0,4.91,11,False,True,False,False
1.0,1.0,59.0,38,4,4.72,4.67,21,False,True,False,False
1.0,1.0,66.0,38,9,4.92,4.88,21,False,True,False,False
2.0,1.0,250.0,1,0,5.0,4.88,0,False,False,False,False
2.0,2.0,420.0,1,12,4.88,4.73,0,False,False,False,True
0.0,1.0,90.0,1,0,5.0,5.0,0,False,False,False,False
1.0,1.0,129.0,1,0,4.93,4.93,0,False,False,False,True
1.0,1.0,340.0,4887,0,4.5,5.0,0,False,False,False,False
1.0,1.0,340.0,4887,0,5.0,5.0,0,False,False,False,False
2.0,2.0,457.0,4887,9,4.5,4.5,0,False,False,False,False
1.0,1.0,98.0,3,14,4.99,4.6,3,False,True,False,True
1.0,1.0,100.0,3,0,4.95,4.66,3,False,True,False,True
2.0,1.0,127.0,5,0,4.67,4.78,0,False,False,False,False
1.0,1.0,68.0,26,0,4.8,5.0,25,False,True,False,True
